Source,Target
17663776,1444627948686827524
17663776,1570377257457426432
17663776,1579243766908592130
17663776,1518818152435519488
17663776,1258778948789567492
17663776,1530914146719506432
17663776,1465173123997716480
17663776,1571820261040611328
17663776,900174509646299136
17663776,1579188024860196865
17663776,1512175128385409028
17663776,1518831971417350145
17663776,1579214738474823680
17663776,1181006583712669697
17663776,1334687627572867077
17663776,1571822680625528833
17663776,1579223273577103360
17663776,1573456670243659778
17663776,1356292481755836418
17663776,793499819138514944
17663776,1100537686161612800
17663776,1567418668769837056
17663776,1533831604270944258
17663776,1567443826049957888
17663776,1579209500484984833
17663776,1575545698656862215
17663776,1579207768061480960
17663776,1362307039704326146
17663776,1493934085797990405
17663776,1553650835422330881
17663776,1574089240576724992
17663776,1575834601221591040
17663776,438505864
17663776,1527086377061470211
17663776,1317687276776902656
17663776,1473396607018102786
17663776,1579203344656207877
17663776,48472068
17663776,1519544247439052800
17663776,1579200103604441088
17663776,1549805287137320962
17663776,1569840326944395266
17663776,1454914204385824776
17663776,1341899995738468352
17663776,2574619095
17663776,1493938897402925060
17663776,1559696785895034881
17663776,37633909
17663776,1287226853011230720
17663776,1537652421693829120
17663776,1296240858300325889
17663776,1286725502955388934
17663776,1551920944482029568
17663776,1270558804489502722
17663776,1579181557163728899
17663776,1369266649761800196
17663776,1539733737440673795
17663776,1351911618188353541
17663776,1579178110448041984
17663776,1536816159630184448
17663776,1579177450155565056
17663776,2950898445
17663776,1505114752929996801
17663776,1579177262645141504
17663776,1457896928948068362
17663776,1572778849850765313
17663776,1382203757681729540
17663776,1300781758779138054
17663776,1558884434279030785
17663776,1577769954186825753
17663776,1353780508795265024
17663776,1560939228686852097
17663776,1573545598007054336
17663776,1326066306559352833
17663776,1459949218370662406
17663776,742178712586727424
17663776,1036474963199328258
17663776,1563864845354782720
17663776,2802733512
17663776,1563162673348427778
17663776,1575985995228512256
17663776,1112110333961949185
17663776,1579106706067439617
17663776,949820795148156928
17663776,1192284299816525826
17663776,1447577710725795845
17663776,3043121660
17663776,2967069552
17663776,1579150804614799362
17663776,1477468117450334212
17663776,1579156344120246272
17663776,1579153899017084930
17663776,1513842364187656200
17663776,1542852350683090945
17663776,1573448573404041220
17663776,1471267134550384641
17663776,1579147014331592705
17663776,893618652129447936
17663776,1346850851248361473
17663776,1218559697273356288
17663776,1576752832132382721
17663776,1357468069216411648
17663776,1496975767250645001
17663776,1527651001809141761
17663776,1578862041380651008
17663776,1099305698
17663776,1567661788325449729
17663776,1375037064014618630
17663776,1454846733578608653
17663776,1579129818079166467
17663776,727449642556899329
17663776,1579133724070973445
17663776,1212174768377495553
17663776,1577798732359376896
17663776,1555277393253879810
17663776,935554365238272001
17663776,1258198857642541061
17663776,1579112034913886214
17663776,1072340260489547776
17663776,1549577127066238976
17663776,1512109231197069321
17663776,1443126239363940357
17663776,1577418651375992832
17663776,707933983556902912
17663776,1579123897584128001
17663776,1412422621430439939
17663776,1579019670799220737
17663776,1568475854308769793
17663776,1579109951062024192
17663776,1225732802576093184
17663776,1433292860485300224
17663776,1578916349929193472
17663776,1579115250997157891
17663776,2175860833
17663776,1282646656215773185
17663776,1156595916763254785
17663776,1519589251788193792
17663776,1266059268240752640
17663776,1541850765077127168
17663776,3115928501
17663776,1578428983443656706
17663776,347803651
17663776,1446032546400292873
17663776,1521544604444680194
17663776,1570208155765817344
17663776,1472716541703696393
17663776,1554308931173748738
17663776,207628709
17663776,1466908806969839618
17663776,1169661088830504970
17663776,369912250
17663776,1111954440981016576
17663776,1138465348456521731
17663776,1242694601154183168
17663776,1579098164606271488
17663776,1579094036929024000
17663776,176851991
17663776,1530601762138226691
17663776,1441059411544342529
17663776,1530217310472085504
17663776,1259289489245179904
17663776,1550909311169224704
17663776,1470927069597085700
17663776,1407493195131392002
17663776,1572185014707654658
17663776,1001522306089406464
17663776,3405691624
17663776,1523614172952641536
17663776,1579078507153526784
17663776,1445349977073627138
17663776,1579079255719378951
17663776,1026989628
17663776,944793387827322880
17663776,1293649152656760835
17663776,1559923996526841857
17663776,1535833900039036929
17663776,1507808004296658953
17663776,1276856256997851137
17663776,1578736975011528704
17663776,1579035462777606144
17663776,1578736509913530368
17663776,1436685158250389506
17663776,1577568424527470594
17663776,1411856538302664705
17663776,471617080
17663776,1578501696363192320
17663776,1438599767999795200
17663776,2841366637
17663776,1400378785493512192
17663776,1578569617991081986
17663776,1353996063343054849
17663776,1579027959909961730
17663776,1579036185946636289
17663776,1579031293135929344
17663776,1578775950854070276
17663776,949665308494659589
17663776,1146554606102753281
17663776,1286807982903156736
17663776,1455472249650102272
17663776,1296410661308772353
17663776,1576511751658487811
17663776,1178972977779466240
17663776,1577635835469611009
17663776,1579006767635304448
17663776,2361573644
17663776,1579007963922018304
17663776,1313996797019189248
17663776,1578376345901355011
17663776,1579004730738499585
17663776,1331016246310133770
17663776,1433212317806706691
17663776,1521877804962430977
17663776,839658010788012032
17663776,2907275963
17663776,1553403791982346240
17663776,1070906319182405632
17663776,989606173
17663776,1483016409085059073
17663776,1578818946584698882
17663776,2615400508
17663776,1568692732331282432
17663776,791745958753075200
17663776,2446408592
17663776,1437289870867648517
17663776,1490411144716107784
17663776,1210884661817118720
17663776,610329939
17663776,1485810122538754050
17663776,792438769668489217
17663776,1578957422743490560
17663776,923043660958072838
17663776,1351237018408394752
17663776,1569426600403271681
17663776,1543775569438990338
17663776,102476528
17663776,1568087719900848133
17663776,836110845515948033
17663776,1031239924782125056
17663776,1554890099695001600
17663776,1468252426306261003
17663776,1578737081278517248
17663776,1574204995209023489
17663776,1561191536586522624
17663776,1559872443182972929
17663776,882812539687636992
17663776,1571758601588318208
17663776,1578940826209685506
17663776,1497293146102931459
17663776,4361712742
17663776,1558969197530472449
17663776,1575402254911557632
17663776,54976180
17663776,1541481447999111170
17663776,1006836934113558529
17663776,2965047120
17663776,1570452891634106369
17663776,1578043475420975104
17663776,964486069407318021
17663776,1663689913
17663776,1578916716075261952
17663776,1549998791775997952
17663776,1525223301542445056
17663776,1570717048728158208
17663776,1578918759309271040
17663776,1170412713627017216
17663776,1578875562633973760
17663776,1578913283930787843
17663776,966098382845444097
17663776,1391524431424540674
17663776,1570737426838212616
17663776,1386154278574755842
17663776,709876178795040768
17663776,1235280721167749122
17663776,831170173688246272
17663776,1578867090014048258
17663776,31541321
17663776,781827841583353856
17663776,1336709844489875456
17663776,1091006747299508226
17663776,1422287797101207557
17663776,1489856076707205120
17663776,1571607416449470465
17663776,1256142720415920128
17663776,1468050728241360896
17663776,741002652226588672
17663776,1564192275894517767
17663776,885498275696193536
17663776,4327465935
17663776,1578857372608598016
17663776,1578828264142946304
17663776,1072966475965759488
17663776,3289120200
17663776,1038378486
17663776,1511248864380022790
17663776,1265756341559328769
17663776,1385733208155828224
17663776,857350327112040449
17663776,882769321650528256
17663776,1409954619363561472
17663776,1556009709601034240
17663776,1578211475742670848
17663776,3048803458
17663776,1286325159562018817
17663776,1495303847887405056
17663776,18969129
17663776,1578854001575186434
17663776,1578845891695460352
17663776,1242905318075633665
17663776,25101996
17663776,1202658343548051457
17663776,1553414509523599362
17663776,1512135956454907912
17663776,1181268021278629888
17663776,1578841703875756033
17663776,1571530666973564931
17663776,1171077002792710145
17663776,1578837839474720770
17663776,1499832613862838275
17663776,1578824347879411714
17663776,497593189
17663776,1577804845540524032
17663776,1308443452095582213
17663776,1578828102054158337
17663776,1519453357231931392
17663776,483703035
17663776,1578819777560469509
17663776,1150459402484408321
17663776,517732174
17663776,1122570676244832256
17663776,1317130236346142723
17663776,5501
17663776,1578820864648298496
17663776,1578786814252711936
17663776,1658313098
17663776,1576646842225344514
17663776,989103980881031168
17663776,43113726
17663776,785789177782734853
17663776,286844085
17663776,1570420605287120899
17663776,435505664
17663776,888682246424670208
17663776,1578810092648112128
17663776,1492732182632476675
17663776,1448234250973630467
17663776,1477461616509739012
17663776,1449141001768083458
17663776,1544605845807194114
17663776,294201990
17663776,1578538306622595074
17663776,882476129549942784
17663776,476377842
17663776,1221130374723534848
17663776,1267782965783904257
17663776,1555309743161360390
17663776,1578804726350618624
17663776,517905057
17663776,1148055987535962118
17663776,1578798651748515840
17663776,901018834911494144
17663776,2369556334
17663776,1578800539546132480
17663776,1396995324598755331
17663776,1513797986056343554
17663776,563829996
17663776,1484988950418792453
17663776,1407402874275983363
17663776,1307756684060823552
17663776,1419351726436536321
17663776,1572080431138312192
17663776,1569727529241681920
17663776,1524731473391149057
17663776,1517757262911381505
17663776,1578789543750389766
17663776,1564282085787029505
17663776,1433886008
17663776,1578788282011471873
17663776,1540030917493809152
17663776,428789215
17663776,840129777751138304
17663776,1578344150214348800
17663776,891531271259602945
17663776,1359187751787241477
17663776,3410600537
17663776,1578781682865688578
17663776,1408686927717535746
17663776,1563603568103280643
17663776,1578773143954530306
17663776,421740357
17663776,1565201229034057728
17663776,1233313551923593216
17663776,1208187040317227008
17663776,4650026776
17663776,1561107498354053125
17663776,1403425840231239684
17663776,1266820262688743425
17663776,1578664943611744256
17663776,3244394520
17663776,1578764695250558984
17663776,1578508437385887744
17663776,1442332674652196867
17663776,1564964748248088577
17663776,1366953463897235460
17663776,1577589373197062144
17663776,1182916957965824001
17663776,1344068399538823173
17663776,1520754198710833152
17663776,1523315068418539522
17663776,46491577
17663776,173239891
17663776,1578745382171021312
17663776,1309378044642168832
17663776,152076423
17663776,59907727
17663776,1578743447061774336
17663776,1483303280306446336
17663776,3578626222
17663776,1578744542882254850
17663776,1548548939955449857
17663776,1578743366875070465
17663776,1266148206473367557
17663776,1578741438862483456
17663776,1578741922126041088
17663776,1471570213862838272
17663776,408894223
17663776,1515899045104992261
17663776,1078421170653880320
17663776,2704404030
17663776,1523027161103413251
17663776,1578716221687885825
17663776,1537872327219740672
17663776,1578732756644683776
17663776,3390482901
17663776,1426733585994641409
17663776,1464669615414517762
17663776,769873540548034560
17663776,1420953163360653317
17663776,1578722485167484930
17663776,727446708783865856
17663776,1504777040234491920
17663776,1540703004944465921
17663776,2655292734
17663776,1578637936509288449
17663776,1500043133417328641
17663776,1554422319405477888
17663776,1578700053761429504
17663776,1578702547744968706
17663776,890144686370942980
17663776,1575667241395245056
17663776,942352519249805312
17663776,1578695825601040384
17663776,1070122720908709888
17663776,1488710988274839556
17663776,1467779800773406720
17663776,1568797294014918657
17663776,1578689319123853312
17663776,1660107890
17663776,1578393279888080896
17663776,1542637759587917824
17663776,1572849116039749632
17663776,2893481318
17663776,1577606337512591360
17663776,73530685
17663776,1578682664974159872
17663776,1516786399974162434
17663776,1294340813363740672
17663776,1509575713728626688
17663776,1578675019663687684
17663776,1562853511725219847
17663776,1436632983537131523
17663776,1442055140991660042
17663776,996359651460448257
17663776,1488810004207616002
17663776,1544813162511454215
17663776,1293765089082843136
17663776,858423916510892032
17663776,1436024799562768390
17663776,1046747947889815553
17663776,3846076933
17663776,1554588899363946496
17663776,2687752512
17663776,1535368432270680064
17663776,1578358493639106566
17663776,1578645984703578114
17663776,1429210517227380736
17663776,1158769042397679622
17663776,1529335992108187648
17663776,1083106942334259209
17663776,1256431112080982016
17663776,1576404867995897858
17663776,131623310
17663776,1578636966106746880
17663776,3970831096
17663776,1305582041107501057
17663776,1575558985742049281
17663776,2413551384
17663776,1418107502755868672
17663776,1575916685411991564
17663776,1538394293358022656
17663776,1301712702914535426
17663776,1521646531912564736
17663776,1093020314
17663776,1386306569047060489
17663776,1390690108454674432
17663776,1467901046769033218
17663776,326794635
17663776,1578613053964587008
17663776,1354006743219494915
17663776,965102051184197632
17663776,3276588319
17663776,2262823300
17663776,972393930242211840
17663776,952880829432201216
17663776,2997026383
17663776,727656292907683840
17663776,1297012443202297857
17663776,158149370
17663776,1578597524436385796
17663776,1440848314681856001
17663776,1507627588675461123
17663776,1478388146819710984
17663776,884402360386166784
17663776,30834410
17663776,1506602615681187841
17663776,1578589336370413568
17663776,1566571676132712448
17663776,484114634
17663776,1578572072372129794
17663776,1468510226
17663776,1572595381011189762
17663776,1544378986289037318
17663776,1550979360680714241
17663776,1291194843335663616
17663776,3046489023
17663776,1578535467783290881
17663776,1578564930420330497
17663776,1219608342009651201
17663776,1440946434346418184
17663776,1446556976486432770
17663776,1547497746889932800
17663776,1578569097675411458
17663776,1141959284173004801
17663776,1515491052479729666
17663776,1109940373688909824
17663776,1456995133723979788
17663776,1275809355967815680
17663776,705209842223456256
17663776,901520820266074114
17663776,1424538167328215046
17663776,1573474402666160132
17663776,1577095107823681537
17663776,1360907912957206533
17663776,2732774731
17663776,50737474
17663776,1489769502598483973
17663776,1488724777
17663776,1412182806093086729
17663776,972594046219665408
17663776,1110010188067733506
17663776,1457843913155543041
17663776,911334647178649600
17663776,2888333659
17663776,1317211710
17663776,1541435552016244737
17663776,1557227637499502592
17663776,783224010
17663776,4129959819
17663776,1463967299124219904
17663776,1552691214150934529
17663776,1479555505399894016
17663776,535268156
17663776,4128425699
17663776,1350203982543781894
17663776,1439445624953483264
17663776,1577815927462182913
17663776,1575872867375276032
17663776,1578520461377507328
17663776,265986496
17663776,1554606098065330178
17663776,1578513179444846593
17663776,2930271300
17663776,1554994764189208578
17663776,1023290070940495874
17663776,50503896
17663776,1656073188
17663776,1109909806779940866
17663776,1578499941953142784
17663776,989574011901349888
17663776,1456649737352925195
17663776,1450544970
17663776,1376821891336437760
17663776,3033845181
17663776,1487461780540600323
17663776,1577655219659341824
17663776,1538935570541465601
17663776,967434328149057536
17663776,1546182997711683584
17663776,1578476681161056258
17663776,342657679
17663776,1427237727314063360
17663776,1005479758845677570
17663776,1436798660793225218
17663776,2777959725
17663776,802830057932734465
17663776,830534328
17663776,1483196756540203016
17663776,963914684389904385
17663776,1571644364610314241
17663776,1404546861566992385
17663776,1334406753300176896
17663776,577152036
17663776,2987971875
17663776,1578463460039467008
17663776,1159089121085841408
17663776,258008930
17663776,1074704266324008961
17663776,1541862377137782790
17663776,1399087879423332352
17663776,833605313332850690
17663776,880017583537258496
17663776,1328428295789096961
17663776,3222750323
17663776,711644827323129856
17663776,1572790033614098432
17663776,1183645663025913856
17663776,4893296892
17663776,1393212693608288263
17663776,1445143854638903298
17663776,305199488
17663776,1345503602580705284
17663776,25609482
17663776,1577127328840183808
17663776,1378476957839548422
17663776,1578234331205705735
17663776,1107363909886005249
17663776,1578417225333182464
17663776,1159876495344431104
17663776,362629357
17663776,175735249
17663776,1578427230656528384
17663776,1388634044406116352
17663776,1560200185581805569
17663776,1520133444344418311
17663776,115492808
17663776,1578427136582590465
17663776,1577660707847421952
17663776,1578425630898544648
17663776,1577917189050404865
17663776,1232431331851821062
17663776,1578425497016492033
17663776,1578422460738932740
17663776,1356533770334187522
17663776,1578110480966914048
17663776,1415605221737340930
17663776,845949507925790720
17663776,1545035156116983808
17663776,1578416176786706432
17663776,731377485934411776
17663776,2553346668
17663776,713521546988490756
17663776,1578413972646248448
17663776,1578363006865522690
17663776,1299917363140198400
17663776,1276945647141359616
17663776,3220612993
17663776,1562300045927452672
17663776,1308147897146511360
17663776,1325124030941179905
17663776,1237898197407641600
17663776,1471659837280997379
17663776,1578395734281437187
17663776,1462367191391735810
17663776,1495374894741307399
17663776,1516481211639681027
17663776,1426585921588244491
17663776,460843868
17663776,1571897773016125440
17663776,1531348367472738307
17663776,1369288404417056776
17663776,535352635
17663776,1578389991549374464
17663776,1528874642064424960
17663776,952192548679729152
17663776,1578386177207390208
17663776,152411241
17663776,1107786864889614336
17663776,4551665177
17663776,1577065069556400130
17663776,1395935552227090435
17663776,1119827211274661889
17663776,3034985400
17663776,1578363901703589888
17663776,181950192
17663776,217728546
17663776,1523333698594222080
17663776,1578362339073613825
17663776,1550794542235865094
17663776,526937557
17663776,1080191038092918786
17663776,1551494221693337600
17663776,1138329861850746880
17663776,1578353391188824066
17663776,1323948651324993539
17663776,2867304045
17663776,1578341430203908097
17663776,1535331057326776322
17663776,1130255558
17663776,1572551062434811905
17663776,1511093931831959553
17663776,930068200364167168
17663776,617357903
17663776,1577433843966963712
17663776,1540014699957424131
17663776,1320826733860253696
17663776,1383403989891358720
17663776,1496783793323192323
17663776,1561680516952502273
17663776,1552271377054457856
17663776,1213588778884857856
17663776,1026662539063525376
17663776,1568330419774316546
17663776,1376494352457814027
17663776,1572308202061971458
17663776,1328101166845202436
17663776,1578271193307684865
17663776,1578252192963756032
17663776,2698599967
17663776,994777085771239425
17663776,1578270324252184576
17663776,1573928840765874176
17663776,1573926836496654337
17663776,849693089711218688
17663776,1431859398079614976
17663776,1577744422741037056
17663776,1514140391389413378
17663776,1578101723826212867
17663776,1574989069817245696
17663776,1438824157
17663776,1521127602978758656
17663776,1578273470948974592
17663776,1578273952908120066
17663776,1524769895564517378
17663776,1552617085293006848
17663776,1577658541061525507
17663776,1571717721489801217
17663776,949481844239552514
17663776,1267845245313650689
17663776,1578270316572250112
17663776,1957894424
17663776,777161752198975489
17663776,846508749883920386
17663776,987871610223939584
17663776,1578258851107069952
17663776,1578258177996775424
17663776,1578252560649043969
17663776,1564769654031192065
17663776,733851187968020484
17663776,874828069462196224
17663776,1575696555071635456
17663776,1578243477564948480
17663776,1448660012646109191
17663776,1576032273761292289
17663776,1575558346048000000
17663776,1550700333659295744
17663776,1555043695195332613
17663776,908532523830878209
17663776,1476664636854444040
17663776,1488376069035937795
17663776,833359622794678272
17663776,1026322810266955777
17663776,1492468998742900739
17663776,1498441826554064899
17663776,1578222555571580930
17663776,884261813667364864
17663776,930865824373624835
17663776,1530235215175622658
17663776,272289915
17663776,1352418757109571586
17663776,1388434853071368192
17663776,1452370050955059207
17663776,1578216910587584512
17663776,1497609859143024652
17663776,1290482376326275075
17663776,1578213025286340608
17663776,283786153
17663776,1441630580957794307
17663776,1378385056373280771
17663776,1578206384411262976
17663776,749690862788108288
17663776,888959615530135552
17663776,1578204272080175109
17663776,1510700025742966784
17663776,1550923353430663168
17663776,1578198933003980800
17663776,1578184827722948608
17663776,1554897922524864513
17663776,1525313659966201856
17663776,1348617248777396228
17663776,1144008654796054528
17663776,3169311794
17663776,1548690887701680128
17663776,1427234150348644357
17663776,1573121581781602305
17663776,1519895042420318209
17663776,2563836783
17663776,876356253106135040
17663776,1578186228456898560
17663776,1447095957863243776
17663776,1578129671845281822
17663776,1578174964892684288
17663776,1489219993053052933
17663776,1563910572839772160
17663776,1546226228155359232
17663776,1415889016466067456
17663776,1254118867464486912
17663776,1521724640
17663776,1495536608283607046
17663776,1553096811589541889
17663776,1520889790840848385
17663776,1028626876691107840
17663776,988643564
17663776,1578172098404835328
17663776,1572414344582860802
17663776,1573617710210379776
17663776,941656154
17663776,1575987138839003136
17663776,1075205731
17663776,1882621442
17663776,1325725396793356293
17663776,1553932574707404801
17663776,1578166750759518210
17663776,1430743813627125760
17663776,531791048
17663776,774588975294062592
17663776,767683159
17663776,116160810
17663776,25304818
17663776,1572307958893056002
17663776,1546635786841657344
17663776,1566139772590071808
17663776,1578151383731142656
17663776,1561242774816432129
17663776,1578151675402997760
17663776,1512149215631314949
17663776,1059193075204087809
17663776,1465054561606021166
17663776,2427312855
17663776,1484565255736938498
17663776,1522122005059084288
17663776,3225936709
17663776,1490451965549105152
17663776,1578143244520652801
17663776,1424980902090846240
17663776,1578143242205405188
17663776,1380931665447501825
17663776,1578134442366959620
17663776,1577630970987089920
17663776,743166727547133952
17663776,1509853311222321159
17663776,1465917922015121413
17663776,1573442129673785345
17663776,1541893111676141568
17663776,1577350019962871809
17663776,1578133600779771904
17663776,1411129540340981760
17663776,880717274239447042
17663776,1528937347563266049
17663776,1563271583023902721
17663776,1571727079359627264
17663776,1568515229822107649
17663776,289277664
17663776,1506173730367557634
17663776,1575224107767037962
17663776,15691831
17663776,1553711039912546305
17663776,1578124295636746245
17663776,253847863
17663776,1479347698411216896
17663776,1563103587139407872
17663776,1567983246616530945
17663776,1578119965332348928
17663776,636456840
17663776,1477197212669075456
17663776,1568259713644564481
17663776,1552583776584310784
17663776,1458903775847067653
17663776,32732552
17663776,1455366997965897731
17663776,1423269963721232387
17663776,608577330
17663776,1569104040742494208
17663776,1443424480722931714
17663776,1492814487807840258
17663776,161096551
17663776,397290610
17663776,1578095880132915200
17663776,1578093861083222016
17663776,750843113338310656
17663776,3378228316
17663776,1260166453191303168
17663776,2841526691
17663776,1578084463799504896
17663776,492673894
17663776,1569105840799465472
17663776,909503037751865344
17663776,1563692252496629761
17663776,1578058951714918408
17663776,329806093
17663776,1024433625167736834
17663776,365819985
17663776,1566567933593001984
17663776,21215619
17663776,904082284294393857
17663776,795873068048494592
17663776,1577786428213297152
17663776,1414246485802246148
17663776,1576381445442002944
17663776,1458510585587507204
17663776,1536775430740627458
17663776,1556736485105274880
17663776,1578049646605344770
17663776,1559878552891232257
17663776,1215753269525434368
17663776,984009504
17663776,1353356124997656578
17663776,921730694
17663776,1668197786
17663776,3021662641
17663776,1577010430945402880
17663776,1048899383125790722
17663776,1248706927678218240
17663776,1578011958573502464
17663776,1481339298595151875
17663776,1578043997934997504
17663776,1578036495222337537
17663776,1578040329751912451
17663776,1578042997740126208
17663776,1439727171933773832
17663776,788227966354518017
17663776,45826369
17663776,1293529798313160704
17663776,1011760042935242752
17663776,1286154401741070338
17663776,1218872576073580544
17663776,1313769729664921602
17663776,1562157150209773568
17663776,1664769386
17663776,1457721430615990273
17663776,1507575323243671553
17663776,2310439202
17663776,2674585789
17663776,1452527793980395523
17663776,1578027618351267840
17663776,1577791130712014848
17663776,17078074
17663776,1577736253121904641
17663776,1560626017622003713
17663776,1358645027791134720
17663776,1577319828494352385
17663776,1575662686460788736
17663776,1026635513086844928
17663776,1533829463384940545
17663776,1517746771266617344
17663776,1214944067957788672
17663776,821080610286383104
17663776,1513911641536086022
17663776,1969726356
17663776,1578006979959824388
17663776,1578001189131665408
17663776,1277891250931118082
17663776,1577997336294334465
17663776,1578000077435867139
17663776,1287126828994486272
17663776,1066785859645652992
17663776,1577994897776291841
17663776,1277021436197117953
17663776,56589741
17663776,1565576293818994688
17663776,1346992824403726336
17663776,1032144363575549952
17663776,2586596124
17663776,1530793765601943552
17663776,1113154397524115456
17663776,1397981819170086917
17663776,843518821256302592
17663776,73500115
17663776,1562698167547678721
17663776,1577648102500192260
17663776,1577978254652211202
17663776,57900162
17663776,1388371366202593287
17663776,1130314299551838210
17663776,1509663418369949703
17663776,1522491743911960576
17663776,1377279234142478337
17663776,861180821259960320
17663776,1574841941002522665
17663776,882616186898325504
17663776,886462025030828032
17663776,1495297573464293390
17663776,1547885495111544832
17663776,1552678002168893443
17663776,1431578954465415177
17663776,1562478982737850368
17663776,1574372511273345024
17663776,1523919805761347584
17663776,1535903901303861251
17663776,1577955034960171009
17663776,1427243387493797893
17663776,1318334426556829697
17663776,1507551330801381378
17663776,1477077422155747334
17663776,1190884238620540928
17663776,1576271003910656000
17663776,1569620303118217223
17663776,15528826
17663776,3971647949
17663776,317654310
17663776,1463359935568297984
17663776,423439629
17663776,1577939134257192960
17663776,1577891663451758594
17663776,1554399373081067521
17663776,1128690274996088834
17663776,232661283
17663776,1577932573237542913
17663776,1577931685743706114
17663776,1575708357453058049
17663776,1259437722411958272
17663776,1573583542986350592
17663776,1520769301413830656
17663776,891356275187077120
17663776,1576566000136474626
17663776,1479339106689638401
17663776,382006871
17663776,1410787340759543812
17663776,1567049745377673218
17663776,1205187987371364361
17663776,1422414751674503170
17663776,1554397401364013057
17663776,1062181334779482112
17663776,1577610647117787136
17663776,1577882078661980160
17663776,930868045014290432
17663776,2872720562
17663776,1184475248269451264
17663776,1481565847973937155
17663776,1133048320308535301
17663776,1308299182881595393
17663776,2878335435
17663776,1488739153135104008
17663776,1483580372650803201
17663776,1574987495313494017
17663776,892592334272995328
17663776,785033531571507200
17663776,1505655246382579715
17663776,1433130440362168325
17663776,1577828736677707777
17663776,1069964519445815297
17663776,1572457336710615040
17663776,1558515301280620544
17663776,922391
17663776,1338339945807814656
17663776,1327346885892378625
17663776,1404727694093295618
17663776,1370203431437266956
17663776,1577869335120400385
17663776,1042973320365453312
17663776,3786429676
17663776,1276309215930224642
17663776,96718716
17663776,2810835223
17663776,1577877707899441152
17663776,1574531541874757632
17663776,1506477844456562688
17663776,1577876325905289216
17663776,1577874500401582080
17663776,1577874317815054336
17663776,1429122246384177157
17663776,1408967769744297985
17663776,1577870703646322690
17663776,1565152830175846402
17663776,1577489508811120646
17663776,989031943730810881
17663776,1205583236
17663776,478848606
17663776,825156093689085953
17663776,1574374252047998976
17663776,1486564953620246529
17663776,324579856
17663776,1150540500451151873
17663776,706607007164293121
17663776,1572046189587042304
17663776,1489096118130536448
17663776,1577860324346286080
17663776,1309522164320735237
17663776,981936203602776065
17663776,1575845512414375937
17663776,1220260638053761024
17663776,1343415924490199041
17663776,1125665676
17663776,1541465694818246656
17663776,83140368
17663776,1101057916902109186
17663776,1456191703002587143
17663776,1509849055350132737
17663776,1645192808
17663776,1555336083340005376
17663776,1513415070268764160
17663776,1566308753699647488
17663776,1359389424937697281
17663776,1256403210329182208
17663776,1335182055555141632
17663776,1245877888382980098
17663776,1543643768586350593
17663776,1414689456209154054
17663776,14120213
17663776,1439289903636963334
17663776,1557098429632880640
17663776,1505630670789308418
17663776,1396803098924883968
17663776,1255400420610105344
17663776,1521350354004324352
17663776,1568744423327940608
17663776,23879955
17663776,1540593019262582790
17663776,1267631411202158592
17663776,1576222405202157568
17663776,1517058216353734656
17663776,1575235471474556937
17663776,1412231701938409472
17663776,825350306812854272
17663776,1577833246062059521
17663776,1577325601672888321
17663776,1242288602932887552
17663776,1517071943564169216
17663776,1577811159817805827
17663776,1051098620936802304
17663776,1577822509759602688
17663776,1518701415962750976
17663776,2691355412
17663776,1550856781764726784
17663776,1549186933645099009
17663776,1577615081852092420
17663776,449039046
17663776,1524204141282742273
17663776,1459356144951078917
17663776,965274874674638848
17663776,1223243389031927814
17663776,1577814700645093376
17663776,1255645806755024898
17663776,1577004308133908480
17663776,1573869085603012611
17663776,1548373300648103939
17663776,52436708
17663776,226882688
17663776,1577805147169865733
17663776,1296643985876881416
17663776,910934595650162688
17663776,1334986476803813379
17663776,1572216760689954818
17663776,1461826034052087814
17663776,1132095166016315392
17663776,1453085600031068178
17663776,1577392824743784448
17663776,1120874744981671937
17663776,1081724967039967238
17663776,1572988896040091650
17663776,1532518538040188941
17663776,1446175577061347331
17663776,2767878733
17663776,1467681045956997121
17663776,38059088
17663776,1548300067198877696
17663776,876914644270665728
17663776,1577769949606645768
17663776,4904519667
17663776,1504296543922368513
17663776,1339120414522544129
17663776,1215757506942664707
17663776,1537327232972120065
17663776,228955162
17663776,1547992774619701255
17663776,370562751
17663776,1455381241738498059
17663776,1216577276499853312
17663776,3274727977
17663776,712535480793964545
17663776,2740509235
17663776,1195027277882548224
17663776,1561491644788228100
17663776,1145014126281969665
17663776,88578905
17663776,513518222
17663776,1577764014209306632
17663776,1442108845539528713
17663776,841352353945133059
17663776,1562666602423730176
17663776,961250539
17663776,1577774021067816960
17663776,8662682
17663776,1443644692441309188
17663776,1576458374757097472
17663776,1558271373306380290
17663776,1363843390811631620
17663776,863545852207349760
17663776,1577764214818496512
17663776,1113360077413593089
17663776,1143607938839457793
17663776,1090821684230266882
17663776,1558630387466883073
17663776,1474500431061651459
17663776,1577765460023590913
17663776,1031477251198480384
17663776,937865743387021313
17663776,1524812306022113281
17663776,1498516647270879232
17663776,1577464864318054400
17663776,1577758904121020420
17663776,1497572173405433864
17663776,1577755691124723716
17663776,1564204261814181888
17663776,1577619842848509958
17663776,1574803868654919680
17663776,1138763089485209602
17663776,210727712
17663776,1540615282804363265
17663776,3278264234
17663776,43580165
17663776,1534252210397257728
17663776,1524351730137317376
17663776,928678828561567744
17663776,24481241
17663776,3373424428
17663776,1576587096013373440
17663776,1458645111013879811
